relative_path,filename,task,split,index,tumor_code,tumor_label,plane_code,plane_label,sequence,is_mask,linked_image,width,height,file_size_bytes,sha256
segmentation_task\test\images\brisc2025_test_00451_me_co_t1.jpg,brisc2025_test_00451_me_co_t1.jpg,segmentation,test,451,me,meningioma,co,coronal,T1,False,,512,512,17577,9893fe0120bef43b357ad10b75833b244b2e6e1d86ce954eb33434a64af6e8c9
segmentation_task\test\images\brisc2025_test_00452_me_co_t1.jpg,brisc2025_test_00452_me_co_t1.jpg,segmentation,test,452,me,meningioma,co,coronal,T1,False,,512,512,18293,b03aaffd184bd7dfb3e392e9b3f18f5368462351d7eabd9d8176f7648e1adefc
segmentation_task\test\images\brisc2025_test_00453_me_co_t1.jpg,brisc2025_test_00453_me_co_t1.jpg,segmentation,test,453,me,meningioma,co,coronal,T1,False,,512,512,18353,9fe0d4902e4c813cbf74693a8f681983fe775a97268b7181d8f6197d114a7a72
segmentation_task\test\images\brisc2025_test_00454_me_co_t1.jpg,brisc2025_test_00454_me_co_t1.jpg,segmentation,test,454,me,meningioma,co,coronal,T1,False,,512,512,18617,786716c96f9ef786952b8b61882d793586b01b422d2beca4c38c2b911475ad4b
segmentation_task\test\images\brisc2025_test_00455_me_co_t1.jpg,brisc2025_test_00455_me_co_t1.jpg,segmentation,test,455,me,meningioma,co,coronal,T1,False,,512,512,26658,2b5b386e26e3eed75b264a598b9946ed3672fec3bff188aa69847c8fa111d6fc
segmentation_task\test\images\brisc2025_test_00456_me_co_t1.jpg,brisc2025_test_00456_me_co_t1.jpg,segmentation,test,456,me,meningioma,co,coronal,T1,False,,512,512,22610,a689b9f1a738bd7f990c9087ca5e54936ea2bf57efd4698c8223d81fd25ea77c
segmentation_task\test\images\brisc2025_test_00457_me_co_t1.jpg,brisc2025_test_00457_me_co_t1.jpg,segmentation,test,457,me,meningioma,co,coronal,T1,False,,512,512,23281,a8623b666a8c0fbb5ac40954fc4bb8f5bd4ff78b89e00b757fdb87800e8172f5
segmentation_task\test\images\brisc2025_test_00458_me_co_t1.jpg,brisc2025_test_00458_me_co_t1.jpg,segmentation,test,458,me,meningioma,co,coronal,T1,False,,512,512,19399,cfc942a9e7cecfd0ccb926fc372f202497f81d37e0f4479cfa08f5e9f0ceda67
segmentation_task\test\images\brisc2025_test_00459_me_co_t1.jpg,brisc2025_test_00459_me_co_t1.jpg,segmentation,test,459,me,meningioma,co,coronal,T1,False,,512,512,20322,32e42f314ff3317532689a888e52499ef243b1e67106c7691fd0afd40cce7a98
segmentation_task\test\images\brisc2025_test_00460_me_co_t1.jpg,brisc2025_test_00460_me_co_t1.jpg,segmentation,test,460,me,meningioma,co,coronal,T1,False,,512,512,20452,88241a1dd8cc092a4f59f988f8f9d63068070c255632364675d20fd9e1e7f7c7
segmentation_task\test\images\brisc2025_test_00461_me_co_t1.jpg,brisc2025_test_00461_me_co_t1.jpg,segmentation,test,461,me,meningioma,co,coronal,T1,False,,512,512,20016,8dc4bb8bbddac3a84f5dae15bb0540ab9c56707890947c804c07726126f9a589
segmentation_task\test\images\brisc2025_test_00462_me_co_t1.jpg,brisc2025_test_00462_me_co_t1.jpg,segmentation,test,462,me,meningioma,co,coronal,T1,False,,512,512,20318,772677adc099ab1d25a290dd5a56f9abaa556d07da3744b787662cfe64ba6b68
segmentation_task\test\images\brisc2025_test_00463_me_co_t1.jpg,brisc2025_test_00463_me_co_t1.jpg,segmentation,test,463,me,meningioma,co,coronal,T1,False,,512,512,19428,342f12d8584dad35592c1da22f3dd9c803441849af5939c724929b78906eb98e
segmentation_task\test\images\brisc2025_test_00464_me_co_t1.jpg,brisc2025_test_00464_me_co_t1.jpg,segmentation,test,464,me,meningioma,co,coronal,T1,False,,512,512,20572,94210bf1344b1a76eeeb57f69bb7d3951b3b1069a114db68bd1756ebae40f5b2
segmentation_task\test\images\brisc2025_test_00465_me_co_t1.jpg,brisc2025_test_00465_me_co_t1.jpg,segmentation,test,465,me,meningioma,co,coronal,T1,False,,512,512,16462,5a35ef32a0c043534f6c4e639d5c47fb6ad506ebf76d964a9192691e49084968
segmentation_task\test\images\brisc2025_test_00466_me_co_t1.jpg,brisc2025_test_00466_me_co_t1.jpg,segmentation,test,466,me,meningioma,co,coronal,T1,False,,512,512,18707,d359453dd2de67feec72045c96fe555154aec74d513ef3cc3f215ba3ca60e13f
segmentation_task\test\images\brisc2025_test_00467_me_co_t1.jpg,brisc2025_test_00467_me_co_t1.jpg,segmentation,test,467,me,meningioma,co,coronal,T1,False,,512,512,25328,92f419e1ee0ff89e933bb5027e416adb2159e0d9e9bcfdfa919ec214cb5376e0
segmentation_task\test\images\brisc2025_test_00468_me_co_t1.jpg,brisc2025_test_00468_me_co_t1.jpg,segmentation,test,468,me,meningioma,co,coronal,T1,False,,512,512,19135,bf774e830df49974523263c4a9e1fb8d506bd2af7902cf9de4e505a6dbc34e7c
segmentation_task\test\images\brisc2025_test_00469_me_co_t1.jpg,brisc2025_test_00469_me_co_t1.jpg,segmentation,test,469,me,meningioma,co,coronal,T1,False,,512,512,17057,e3e4466ceed94a96b38b6d18aea7f267fba9b8390a2163da04cd5fdcc1e4f5d6
segmentation_task\test\images\brisc2025_test_00470_me_co_t1.jpg,brisc2025_test_00470_me_co_t1.jpg,segmentation,test,470,me,meningioma,co,coronal,T1,False,,512,512,17847,6e33892a4fc36d2500ae359599efba0908883be50ea788859f2278d9896c1177
segmentation_task\test\images\brisc2025_test_00471_me_co_t1.jpg,brisc2025_test_00471_me_co_t1.jpg,segmentation,test,471,me,meningioma,co,coronal,T1,False,,512,512,21837,022ccedb3605f096ce3b354706ac2f1fb1e035b063b6dcad04da7b04935b05ec
segmentation_task\test\images\brisc2025_test_00472_me_co_t1.jpg,brisc2025_test_00472_me_co_t1.jpg,segmentation,test,472,me,meningioma,co,coronal,T1,False,,512,512,15005,bc8d16b9154f8202e22275f3cc41da455c68ce89d565a9aba5a6f564bad7a34a
segmentation_task\test\images\brisc2025_test_00473_me_co_t1.jpg,brisc2025_test_00473_me_co_t1.jpg,segmentation,test,473,me,meningioma,co,coronal,T1,False,,512,512,19612,0e611156f0581371a53bdf68f60e17132a31b9d7e651f774f66fa5a772dc75d4
segmentation_task\test\images\brisc2025_test_00474_me_co_t1.jpg,brisc2025_test_00474_me_co_t1.jpg,segmentation,test,474,me,meningioma,co,coronal,T1,False,,512,512,17788,ddfceb61b57ad2beb7509d06c86020830697d40f6eb8ef760f8854778ce55e9d
segmentation_task\test\images\brisc2025_test_00475_me_co_t1.jpg,brisc2025_test_00475_me_co_t1.jpg,segmentation,test,475,me,meningioma,co,coronal,T1,False,,512,512,19260,90c4d69c3e490b01d6756b23bd3f4a3090bc5155d5fdb47c9e2020b347f93659
segmentation_task\test\images\brisc2025_test_00476_me_co_t1.jpg,brisc2025_test_00476_me_co_t1.jpg,segmentation,test,476,me,meningioma,co,coronal,T1,False,,512,512,21769,8994b0482c54212d5842572841ccc8eca6ddd2bb64de846e3b021b73d2ccca93
segmentation_task\test\images\brisc2025_test_00477_me_co_t1.jpg,brisc2025_test_00477_me_co_t1.jpg,segmentation,test,477,me,meningioma,co,coronal,T1,False,,512,512,20371,98856776c0ee4689f1239b0e57fff6e3645566b4e1c1a529dd36f5f38137d131
segmentation_task\test\images\brisc2025_test_00478_me_sa_t1.jpg,brisc2025_test_00478_me_sa_t1.jpg,segmentation,test,478,me,meningioma,sa,sagittal,T1,False,,630,423,51353,9dcd34c5328623dc7c0f06cbb7598017efbb3b6b59d3a70c099343922290de99
segmentation_task\test\images\brisc2025_test_00479_me_sa_t1.jpg,brisc2025_test_00479_me_sa_t1.jpg,segmentation,test,479,me,meningioma,sa,sagittal,T1,False,,252,303,17975,8288cd2152fc6daeaf7da557eca1d0f2e9e72367ee10b4c5e09248597637e82a
segmentation_task\test\images\brisc2025_test_00480_me_sa_t1.jpg,brisc2025_test_00480_me_sa_t1.jpg,segmentation,test,480,me,meningioma,sa,sagittal,T1,False,,239,224,19826,49123208b118fc9fea58265c4033396e264cbcac373ee2878076baf38aaf412b
segmentation_task\test\images\brisc2025_test_00481_me_sa_t1.jpg,brisc2025_test_00481_me_sa_t1.jpg,segmentation,test,481,me,meningioma,sa,sagittal,T1,False,,416,395,34945,64d6885599aa04ff6a12e8f961437ba39c355f66f67beac2992daedcf2f6e20e
segmentation_task\test\images\brisc2025_test_00482_me_sa_t1.jpg,brisc2025_test_00482_me_sa_t1.jpg,segmentation,test,482,me,meningioma,sa,sagittal,T1,False,,256,256,17271,2c9f7f2d80eac2f53f5a58d8a45f5e29aa942b5f9899dffa56592aeec66c3975
segmentation_task\test\images\brisc2025_test_00483_me_sa_t1.jpg,brisc2025_test_00483_me_sa_t1.jpg,segmentation,test,483,me,meningioma,sa,sagittal,T1,False,,402,396,32492,b981ea69aea30d8a852c1eed9f64a190a101c6f2b9b1d26b16d0864251d5ecb9
segmentation_task\test\images\brisc2025_test_00484_me_sa_t1.jpg,brisc2025_test_00484_me_sa_t1.jpg,segmentation,test,484,me,meningioma,sa,sagittal,T1,False,,343,367,35979,1940c7f8e7f72ab5b9e674953238fcb4b63ccf6d3d320661e57511070655b5aa
segmentation_task\test\images\brisc2025_test_00485_me_sa_t1.jpg,brisc2025_test_00485_me_sa_t1.jpg,segmentation,test,485,me,meningioma,sa,sagittal,T1,False,,442,442,33987,d2e28f585c7aec0c59898578a258d64189c62a1845bde369407e3766b648d868
segmentation_task\test\images\brisc2025_test_00486_me_sa_t1.jpg,brisc2025_test_00486_me_sa_t1.jpg,segmentation,test,486,me,meningioma,sa,sagittal,T1,False,,411,396,37338,862b1e94cca563591845710664be57fa2ce1bc18f317233d285f5b396c6cd27c
segmentation_task\test\images\brisc2025_test_00487_me_sa_t1.jpg,brisc2025_test_00487_me_sa_t1.jpg,segmentation,test,487,me,meningioma,sa,sagittal,T1,False,,234,216,14225,a8a63f4a08ad17bdb54d156f983114a023a2fbd000ec12e313d4ce0b945cef47
segmentation_task\test\images\brisc2025_test_00488_me_sa_t1.jpg,brisc2025_test_00488_me_sa_t1.jpg,segmentation,test,488,me,meningioma,sa,sagittal,T1,False,,232,261,25062,a38b676439364d3256ea573bc1900a682b3d39a3d71cd58749ef42acc8c8a7d6
segmentation_task\test\images\brisc2025_test_00489_me_sa_t1.jpg,brisc2025_test_00489_me_sa_t1.jpg,segmentation,test,489,me,meningioma,sa,sagittal,T1,False,,645,439,44187,d04c10c4f3530ea0dc96002c117a18ed2252afe362b935aec1c673eec7fa0b4b
segmentation_task\test\images\brisc2025_test_00490_me_sa_t1.jpg,brisc2025_test_00490_me_sa_t1.jpg,segmentation,test,490,me,meningioma,sa,sagittal,T1,False,,217,232,14216,a147b1910d63258713da833522f6e321bed28401314d5248fbab73df9a46bcac
segmentation_task\test\images\brisc2025_test_00491_me_sa_t1.jpg,brisc2025_test_00491_me_sa_t1.jpg,segmentation,test,491,me,meningioma,sa,sagittal,T1,False,,722,690,50763,03ce76b527d01938dde828aa4b9e3e882cee655017ea9ed27effa47790f184d2
segmentation_task\test\images\brisc2025_test_00492_me_sa_t1.jpg,brisc2025_test_00492_me_sa_t1.jpg,segmentation,test,492,me,meningioma,sa,sagittal,T1,False,,239,248,13855,c1a08f474188d182e6243e1a4655f9731307c63399e7ada68048c588dfb990ed
segmentation_task\test\images\brisc2025_test_00493_me_sa_t1.jpg,brisc2025_test_00493_me_sa_t1.jpg,segmentation,test,493,me,meningioma,sa,sagittal,T1,False,,226,214,10120,8238d1f576cd9a0d6fb599baa2dec1f08b8d9355412d1cf91db367a8729da07f
segmentation_task\test\images\brisc2025_test_00494_me_sa_t1.jpg,brisc2025_test_00494_me_sa_t1.jpg,segmentation,test,494,me,meningioma,sa,sagittal,T1,False,,512,512,23050,b16c778112390690f3f6364834bd29cd87fe6ccd1ccd9f9a5f8c40948bb189fe
segmentation_task\test\images\brisc2025_test_00495_me_sa_t1.jpg,brisc2025_test_00495_me_sa_t1.jpg,segmentation,test,495,me,meningioma,sa,sagittal,T1,False,,512,512,18208,a8c18b3ee569d6a449b9793b566a54157ccb342d2a1d1eb3203d0089631d2b30
segmentation_task\test\images\brisc2025_test_00496_me_sa_t1.jpg,brisc2025_test_00496_me_sa_t1.jpg,segmentation,test,496,me,meningioma,sa,sagittal,T1,False,,512,512,20711,159e9e1b466ff28cdc7d11c0e8127039e952abe343c59fa894e52153175ee68e
segmentation_task\test\images\brisc2025_test_00497_me_sa_t1.jpg,brisc2025_test_00497_me_sa_t1.jpg,segmentation,test,497,me,meningioma,sa,sagittal,T1,False,,512,512,23063,cf0fd9ba3e6fa589f5b775d19e83c523c8d653e96b7652a206072d45ce0f5c0f
segmentation_task\test\images\brisc2025_test_00498_me_sa_t1.jpg,brisc2025_test_00498_me_sa_t1.jpg,segmentation,test,498,me,meningioma,sa,sagittal,T1,False,,512,512,19187,9cc55cc1543d651d76f2ce4cb2dfaec2cf3e575c5545aab7101b4eb9c9bd0ca7
segmentation_task\test\images\brisc2025_test_00499_me_sa_t1.jpg,brisc2025_test_00499_me_sa_t1.jpg,segmentation,test,499,me,meningioma,sa,sagittal,T1,False,,512,512,22458,31eb720c5dff0cd05151d7def29463154f3d01c8ae2707c9ae36dcf859edf875
segmentation_task\test\images\brisc2025_test_00500_me_sa_t1.jpg,brisc2025_test_00500_me_sa_t1.jpg,segmentation,test,500,me,meningioma,sa,sagittal,T1,False,,512,512,24201,43a366a66d65cbf185118534d0e8d14f3bd5733750f5276b668b61beacd75e55
segmentation_task\test\images\brisc2025_test_00501_me_sa_t1.jpg,brisc2025_test_00501_me_sa_t1.jpg,segmentation,test,501,me,meningioma,sa,sagittal,T1,False,,512,512,23136,e91cf0775bb3e07a1a3f65341c068d39bb6677a8142bab26beb9b165b3f2f389
segmentation_task\test\images\brisc2025_test_00502_me_sa_t1.jpg,brisc2025_test_00502_me_sa_t1.jpg,segmentation,test,502,me,meningioma,sa,sagittal,T1,False,,512,512,23939,f612fbb182e66e066f6f221721fe9e5f96a5d3289298b490526d0c453306c586
segmentation_task\test\images\brisc2025_test_00503_me_sa_t1.jpg,brisc2025_test_00503_me_sa_t1.jpg,segmentation,test,503,me,meningioma,sa,sagittal,T1,False,,512,512,24530,a5e66223b535dfd3761b5e105642f44b424463289f387c58bee85afb1f625f21
segmentation_task\test\images\brisc2025_test_00504_me_sa_t1.jpg,brisc2025_test_00504_me_sa_t1.jpg,segmentation,test,504,me,meningioma,sa,sagittal,T1,False,,512,512,19819,d5a8d6a82251a66b7abaebd939f7d5e6667d335f2258faadbba359a7a5d446bf
segmentation_task\test\images\brisc2025_test_00505_me_sa_t1.jpg,brisc2025_test_00505_me_sa_t1.jpg,segmentation,test,505,me,meningioma,sa,sagittal,T1,False,,512,512,20287,973f839997e1723b8de874923999325b45e8c96cc031dbf78342fbf42262aa31
segmentation_task\test\images\brisc2025_test_00506_me_sa_t1.jpg,brisc2025_test_00506_me_sa_t1.jpg,segmentation,test,506,me,meningioma,sa,sagittal,T1,False,,512,512,21431,6feff23c81c8fcd61beef77f1ec90b8d7a9d14754cd836e0a61633502a0ac925
segmentation_task\test\images\brisc2025_test_00507_me_sa_t1.jpg,brisc2025_test_00507_me_sa_t1.jpg,segmentation,test,507,me,meningioma,sa,sagittal,T1,False,,512,512,22760,4883c839acfa42e9f8f9fe063ce13e8aa86dbc18b81b7977080b4084e61980c0
segmentation_task\test\images\brisc2025_test_00508_me_sa_t1.jpg,brisc2025_test_00508_me_sa_t1.jpg,segmentation,test,508,me,meningioma,sa,sagittal,T1,False,,512,512,24346,3cad1cdfca8bbcb96c3038cd03033192e4259b5d538868961d5f58109171789f
segmentation_task\test\images\brisc2025_test_00509_me_sa_t1.jpg,brisc2025_test_00509_me_sa_t1.jpg,segmentation,test,509,me,meningioma,sa,sagittal,T1,False,,512,512,24273,f304407d3e9b7d8b8248f9139376d6ed720f72ab24fbd51bab0dd42604fffc12
segmentation_task\test\images\brisc2025_test_00510_me_sa_t1.jpg,brisc2025_test_00510_me_sa_t1.jpg,segmentation,test,510,me,meningioma,sa,sagittal,T1,False,,512,512,21149,5c0b433669a9fa6e57fe96a5d523fae9ce2e8bc11d61e3ff16cb34ef393e7387
segmentation_task\test\images\brisc2025_test_00511_me_sa_t1.jpg,brisc2025_test_00511_me_sa_t1.jpg,segmentation,test,511,me,meningioma,sa,sagittal,T1,False,,512,512,16233,88d31c67a6755258d24ff571171689db40a57d22442d409bf9dbcb5cb433f5cd
segmentation_task\test\images\brisc2025_test_00512_me_sa_t1.jpg,brisc2025_test_00512_me_sa_t1.jpg,segmentation,test,512,me,meningioma,sa,sagittal,T1,False,,512,512,19086,2e738789394cc9a7efddfa82076308e1718592e1cba2c88ff6f6bdbd25919dc2
segmentation_task\test\images\brisc2025_test_00513_me_sa_t1.jpg,brisc2025_test_00513_me_sa_t1.jpg,segmentation,test,513,me,meningioma,sa,sagittal,T1,False,,512,512,21007,9a16e7447ce2da02c68db20c566f76862fd7a3348f9bf921ff1d5fff5a71566e
segmentation_task\test\images\brisc2025_test_00514_me_sa_t1.jpg,brisc2025_test_00514_me_sa_t1.jpg,segmentation,test,514,me,meningioma,sa,sagittal,T1,False,,512,512,24243,6b922e9a49199b33c949b64ba4bd3103493d85fb99422640bfac674c5a830724
segmentation_task\test\images\brisc2025_test_00515_me_sa_t1.jpg,brisc2025_test_00515_me_sa_t1.jpg,segmentation,test,515,me,meningioma,sa,sagittal,T1,False,,512,512,27245,be4c157fb0b7b0fbf2a52820d628301145ab5b48934f1097a80228a3e4d25db5
segmentation_task\test\images\brisc2025_test_00516_me_sa_t1.jpg,brisc2025_test_00516_me_sa_t1.jpg,segmentation,test,516,me,meningioma,sa,sagittal,T1,False,,512,512,22858,d799ac1f2f0e8f07129282c6448d76e767e34fa51d88cec7db7b76ddd80d0d20
segmentation_task\test\images\brisc2025_test_00517_me_sa_t1.jpg,brisc2025_test_00517_me_sa_t1.jpg,segmentation,test,517,me,meningioma,sa,sagittal,T1,False,,512,512,18163,d9f334d95b8ec502dcb71364655b12d711b00b17bab51417dab81e43ec6ff29b
segmentation_task\test\images\brisc2025_test_00518_me_sa_t1.jpg,brisc2025_test_00518_me_sa_t1.jpg,segmentation,test,518,me,meningioma,sa,sagittal,T1,False,,512,512,20815,b109b6f4c3ea242f39aea78a7c57a021e8be719d52ffb31ac008741f1e8ede47
segmentation_task\test\images\brisc2025_test_00519_me_sa_t1.jpg,brisc2025_test_00519_me_sa_t1.jpg,segmentation,test,519,me,meningioma,sa,sagittal,T1,False,,512,512,23620,fde0dcb9f7a9aeb206a5f7fc9cadc37231f528162eabd29589c21b348e2315a1
segmentation_task\test\images\brisc2025_test_00520_me_sa_t1.jpg,brisc2025_test_00520_me_sa_t1.jpg,segmentation,test,520,me,meningioma,sa,sagittal,T1,False,,512,512,21716,46831db37510009c86776e55347b754e509afdd5bda836214f7d0d1045a13984
segmentation_task\test\images\brisc2025_test_00521_me_sa_t1.jpg,brisc2025_test_00521_me_sa_t1.jpg,segmentation,test,521,me,meningioma,sa,sagittal,T1,False,,512,512,19802,b27ef7c33ff2e542f49ec99ff340ac41177ef25242723a452c14483b32e697a2
segmentation_task\test\images\brisc2025_test_00522_me_sa_t1.jpg,brisc2025_test_00522_me_sa_t1.jpg,segmentation,test,522,me,meningioma,sa,sagittal,T1,False,,512,512,22648,d17871ef3c089a49064882d29ac26862c9d203f7211bf44b742b42d9d7fec9bb
segmentation_task\test\images\brisc2025_test_00523_me_sa_t1.jpg,brisc2025_test_00523_me_sa_t1.jpg,segmentation,test,523,me,meningioma,sa,sagittal,T1,False,,512,512,22006,39493de1c9c5bbdd4c91e39b2d45cf307b99e4a7795bb38cd4b42d2b393cfa6d
segmentation_task\test\images\brisc2025_test_00524_me_sa_t1.jpg,brisc2025_test_00524_me_sa_t1.jpg,segmentation,test,524,me,meningioma,sa,sagittal,T1,False,,512,512,19428,dae3e749025582a8defcc960c662261b9071e8567407186fbc1bec2b9d5bc42c
segmentation_task\test\images\brisc2025_test_00525_me_sa_t1.jpg,brisc2025_test_00525_me_sa_t1.jpg,segmentation,test,525,me,meningioma,sa,sagittal,T1,False,,512,512,16539,d2089faf67b0e1e5ef54425e26e4aa2a65154d4d4e641fac61123bc0ad7a3834
segmentation_task\test\images\brisc2025_test_00526_me_sa_t1.jpg,brisc2025_test_00526_me_sa_t1.jpg,segmentation,test,526,me,meningioma,sa,sagittal,T1,False,,512,512,21909,89ba392e396c1787c4c8b6cd918b19118bf49e636b6dec0beea3bf053e976557
segmentation_task\test\images\brisc2025_test_00527_me_sa_t1.jpg,brisc2025_test_00527_me_sa_t1.jpg,segmentation,test,527,me,meningioma,sa,sagittal,T1,False,,512,512,20252,1dc993b090f46a7e5187709bf057f618e0b59ac7425fd90dfea0cb859c0bef28
segmentation_task\test\images\brisc2025_test_00528_me_sa_t1.jpg,brisc2025_test_00528_me_sa_t1.jpg,segmentation,test,528,me,meningioma,sa,sagittal,T1,False,,512,512,23416,e85003397f87e17d28241487ea6dfabce3ccbce6ab56400933c5f972907ea227
segmentation_task\test\images\brisc2025_test_00529_me_sa_t1.jpg,brisc2025_test_00529_me_sa_t1.jpg,segmentation,test,529,me,meningioma,sa,sagittal,T1,False,,512,512,23333,bae057adae86b07a451d1dda48ad4d5cc2f3df8231046a56e83a4bc3fbe143ee
segmentation_task\test\images\brisc2025_test_00530_me_sa_t1.jpg,brisc2025_test_00530_me_sa_t1.jpg,segmentation,test,530,me,meningioma,sa,sagittal,T1,False,,512,512,20678,2988c549dd2c21dfa10252fe43ace5b5098027659a33b2933e41d2db29efe2d1
segmentation_task\test\images\brisc2025_test_00531_me_sa_t1.jpg,brisc2025_test_00531_me_sa_t1.jpg,segmentation,test,531,me,meningioma,sa,sagittal,T1,False,,512,512,17335,422d7e9b1465e4083db34d1f93d3507ea9ae353a8980503d8aacccd44076cb65
segmentation_task\test\images\brisc2025_test_00532_me_sa_t1.jpg,brisc2025_test_00532_me_sa_t1.jpg,segmentation,test,532,me,meningioma,sa,sagittal,T1,False,,512,512,20675,63621dde894b8eb94a3080be8c529ca369269681fe1c857172d3c2fc67f9b5ef
segmentation_task\test\images\brisc2025_test_00533_me_sa_t1.jpg,brisc2025_test_00533_me_sa_t1.jpg,segmentation,test,533,me,meningioma,sa,sagittal,T1,False,,512,512,24837,04362407f0b50f6d886cacd6003c3ec9a06a9f0c792034c2a0cdb9943e8cba90
segmentation_task\test\images\brisc2025_test_00534_me_sa_t1.jpg,brisc2025_test_00534_me_sa_t1.jpg,segmentation,test,534,me,meningioma,sa,sagittal,T1,False,,512,512,25288,06156e856f19f8132417fb1f09632e89893f1e9c82d4da0d3363f7147d8fa21b
segmentation_task\test\images\brisc2025_test_00535_me_sa_t1.jpg,brisc2025_test_00535_me_sa_t1.jpg,segmentation,test,535,me,meningioma,sa,sagittal,T1,False,,512,512,21861,5241bcd6cc931494aaef3844adc1f3640382254b50b81c5a936440a4a60e765c
segmentation_task\test\images\brisc2025_test_00536_me_sa_t1.jpg,brisc2025_test_00536_me_sa_t1.jpg,segmentation,test,536,me,meningioma,sa,sagittal,T1,False,,512,512,21596,662708371b2f73f449f4e7830ad2f6f19d87ffab84544fe3076b891c80b3703c
segmentation_task\test\images\brisc2025_test_00537_me_sa_t1.jpg,brisc2025_test_00537_me_sa_t1.jpg,segmentation,test,537,me,meningioma,sa,sagittal,T1,False,,512,512,21171,db3ee76305447ebcda44887802f3650de2462ead4ff6b9a7a9484172b74b0484
segmentation_task\test\images\brisc2025_test_00538_me_sa_t1.jpg,brisc2025_test_00538_me_sa_t1.jpg,segmentation,test,538,me,meningioma,sa,sagittal,T1,False,,512,512,21078,01c89e6c28cd6a10563f2429fb48478638f7bee6b5086905f6b100ae9ff61666
segmentation_task\test\images\brisc2025_test_00539_me_sa_t1.jpg,brisc2025_test_00539_me_sa_t1.jpg,segmentation,test,539,me,meningioma,sa,sagittal,T1,False,,512,512,21297,dfdea88dc09276a74037b6f061d87e0b83649c8a53d16be1adaa1cfbefc72d15
